"year","grid_pt","last_snow_adj","snowmelt_adj","snowmelt_est","Estimate","Est.Error","Q2.5","Q97.5"
"2003","19",98,141,129.485003095459,129.485003095459,0.421604287396866,105.517473381114,153.249189968415
"2003","20",75,105,90,119.611994939864,0.418935808965706,95.5432299402035,143.404457364833
"2003","21",174,NA,174.945682093803,174.945682093803,0.420099955333769,151.16218189779,198.823608830617
"2003","22",174,NA,174,173.318085705395,0.421007937086149,149.445589170242,197.239300402592
"2003","23",174,NA,180.637130865215,180.637130865215,0.415878507990879,156.924151638551,204.262196332113
"2003","24",174,NA,180.05686025931,180.05686025931,0.423323334464753,156.134568594377,204.428759334466
"2003","25",160,174,164.231031143119,164.231031143119,0.420405610424289,140.22746634539,188.400424293695
"2003","26",141,160,149.117054455943,149.117054455943,0.419520397216522,125.282291021584,172.918626779727
"2003","27",141,160,153.69319379922,153.69319379922,0.418992236045652,129.717005383773,177.463399679102
"2003","28",141,160,156.968230405409,156.968230405409,0.420601335330391,133.118753174217,180.911119068375
"2003","29",98,141,128.742695699523,128.742695699523,0.421582432603563,104.806955422179,152.864235083989
"2003","30",75,105,90,123.160798090107,0.4230873808942,99.1880371530903,147.090823624215
